,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
1195,2.02,Ideal,I,SI1,62.4,56.0,8.07,8.11,5.05,14235.950773246162
1196,1.03,Ideal,D,SI2,61.2,57.0,6.51,6.59,4.01,5177.84373032349
1197,1.57,Premium,H,VS1,61.7,58.0,7.47,7.56,4.64,11064.402708188058
1198,0.31,Very Good,D,IF,62.0,56.0,4.33,4.35,2.69,1855.0619678165021
1199,0.5,Premium,D,SI1,61.1,59.0,5.08,5.04,3.09,1551.8789067764674
1200,0.3,Ideal,E,VS2,62.4,57.0,4.29,4.24,2.66,582.715810650714
1201,1.22,Very Good,D,SI2,62.2,58.0,6.85,6.91,4.28,6767.287267262378
1202,0.27,Very Good,F,VVS2,61.9,58.0,4.17,4.2,2.59,880.8467936386805
1203,0.41,Ideal,E,VVS1,61.9,55.0,4.79,4.78,2.96,2088.2150679347224
1204,1.24,Premium,F,SI1,61.6,59.0,6.9,6.86,4.24,7690.495928945482
1205,0.41,Very Good,I,VVS1,62.0,56.0,4.75,4.77,2.95,717.544357166109
1206,0.4,Ideal,G,SI2,62.5,53.0,4.75,4.79,2.98,-533.8978142921278
1207,1.01,Ideal,F,SI1,62.0,57.0,6.38,6.42,3.97,5730.650181404991
1208,1.5,Premium,I,VS1,62.7,59.0,7.25,7.3,4.56,9909.068112643166
1209,0.56,Ideal,D,SI2,61.3,56.0,5.3,5.33,3.26,1165.7777597055792
1210,0.36,Ideal,I,VS1,62.1,57.0,4.54,4.58,2.83,44.743824285818846
1211,1.51,Premium,I,VS2,59.9,60.0,7.42,7.36,4.43,9702.795893810737
1212,1.3,Very Good,I,VS1,62.1,59.0,6.97,7.01,4.34,7927.742739722009
1213,0.32,Ideal,G,VVS1,61.7,56.0,4.41,4.37,2.71,1204.5140221991596
1214,0.26,Very Good,E,SI1,62.0,54.0,4.08,4.11,2.54,-244.9547133775086
1215,1.51,Very Good,E,SI2,61.8,57.0,7.34,7.32,4.53,9401.878413447326
1216,0.33,Premium,E,VVS1,60.1,58.0,4.51,4.47,2.7,1464.6532228329033
1217,1.34,Ideal,G,VS1,62.7,57.0,7.04,7.1,4.43,9426.980715514122
1218,1.01,Good,E,SI1,63.2,59.0,6.25,6.28,3.96,5545.966244723608
1219,1.0,Premium,G,VS2,60.0,59.0,6.54,6.46,3.9,5841.909332812157
1220,1.42,Ideal,F,VVS1,60.8,56.0,7.25,7.32,4.43,10902.652720926386
1221,0.9,Premium,H,VS2,61.2,61.0,6.18,6.08,3.75,4468.762067319779
1222,1.01,Very Good,E,VS2,63.4,60.0,6.37,6.31,4.02,6113.120012721264
1223,0.36,Premium,D,VS2,60.5,58.0,4.63,4.6,2.79,1122.8330727799257
1224,0.7,Premium,E,SI1,59.1,62.0,5.8,5.74,3.41,2892.1794308463996
1225,0.37,Good,G,SI2,63.3,55.0,4.58,4.61,2.91,-1052.2670177334803
1226,0.91,Very Good,E,SI1,63.3,56.0,6.12,6.17,3.89,4756.620028767513
1227,0.8,Ideal,H,VS2,62.8,57.0,5.91,5.87,3.7,3685.8352047872336
1228,0.9,Good,E,SI2,63.4,60.0,6.02,6.07,3.83,3539.911531488941
1229,0.31,Ideal,G,IF,61.7,56.0,4.38,4.34,2.69,1454.2301461415727
1230,1.51,Good,G,VS1,62.4,59.0,7.25,7.28,4.53,10859.863079017214
1231,1.11,Premium,I,SI2,61.5,58.0,6.65,6.61,4.08,4342.70830258291
1232,0.41,Ideal,H,VS1,61.0,54.0,4.84,4.8,2.94,933.6217432295889
1233,1.01,Very Good,J,SI2,62.8,59.0,6.34,6.37,3.99,2475.524064823472
1234,0.7,Ideal,D,VS2,61.6,58.0,5.66,5.7,3.5,3854.4148340171387
1235,1.63,Ideal,G,VS1,61.7,55.0,7.6,7.56,4.68,12256.14536977447
1236,1.61,Premium,D,SI2,61.3,58.0,7.56,7.49,4.61,10559.889711748372
1237,0.72,Very Good,H,SI1,63.0,58.0,5.68,5.71,3.59,2273.7171168807736
1238,0.54,Premium,G,VS2,62.0,58.0,5.21,5.18,3.22,1944.853621237412
1239,1.22,Very Good,G,IF,62.0,59.0,6.8,6.85,4.23,8954.393839875342
1240,0.33,Premium,G,IF,59.4,59.0,4.54,4.49,2.68,1512.5032366612213
1241,1.34,Very Good,G,VS2,60.7,59.0,7.04,7.07,4.28,9102.286081590672
1242,0.76,Ideal,H,VVS1,61.8,57.0,5.82,5.86,3.61,4127.049121947934
1243,1.74,Ideal,E,SI2,62.3,57.0,7.8,7.7,4.83,11604.491392934346
1244,0.32,Ideal,G,SI1,61.3,57.0,4.37,4.4,2.69,-73.67993955840029
1245,0.5,Ideal,F,VS2,61.1,58.0,5.1,5.13,3.13,1957.83795448188
1246,1.44,Good,G,I1,63.2,54.8,7.18,7.21,4.54,5608.489055580219
1247,0.7,Fair,I,SI1,65.2,58.0,5.6,5.56,3.64,783.8408415548656
1248,0.52,Ideal,E,VS2,61.4,54.0,5.2,5.23,3.2,2218.3625900341676
1249,0.73,Very Good,G,VVS1,62.9,59.0,5.7,5.78,3.61,4169.254671225231
1250,1.23,Premium,H,VS1,61.1,58.0,6.91,6.86,4.21,7829.054948392051
1251,1.02,Premium,H,VS2,61.9,57.0,6.5,6.4,3.99,5536.387480908067
1252,1.0,Ideal,E,SI1,61.6,55.0,6.45,6.43,3.97,5678.710747979534
1253,0.7,Very Good,D,SI1,61.1,58.0,5.66,5.73,3.48,3177.3953329961114
1254,1.5,Very Good,E,SI2,62.8,57.0,7.17,7.23,4.52,9408.465685662695
1255,2.0,Very Good,J,VVS2,63.0,59.0,7.97,8.0,5.03,14248.448164006093
1256,0.3,Very Good,G,VS2,63.1,56.0,4.28,4.25,2.69,183.45618407409802
1257,0.26,Premium,E,VVS2,58.9,61.0,4.19,4.16,2.46,981.2660363497089
1258,0.58,Premium,E,SI1,62.7,58.0,5.33,5.32,3.34,1890.3072647662657
1259,0.4,Very Good,F,VS1,60.4,61.0,4.74,4.77,2.87,1387.3577580102328
1260,0.26,Ideal,D,VS1,62.0,55.0,4.12,4.1,2.55,910.7015988799194
1261,1.0,Fair,H,SI2,65.1,58.0,6.27,6.15,4.05,3021.481840822279
1262,0.52,Fair,F,VS1,57.2,59.0,5.35,5.39,3.07,1660.1748711345108
1263,1.02,Premium,D,SI2,59.7,60.0,6.58,6.55,3.92,4940.658797771191
1264,1.7,Good,I,SI1,59.3,58.0,7.72,7.77,4.59,10863.344643803408
1265,1.01,Premium,H,SI2,61.6,61.0,6.39,6.31,3.91,3906.878580593588
1266,0.55,Ideal,E,VS2,61.8,57.0,5.34,5.27,3.28,2297.7761442683877
1267,1.04,Good,F,VS1,63.2,57.0,6.41,6.44,4.06,6602.2570112759395
1268,1.02,Premium,D,VS2,62.9,60.0,6.42,6.37,4.02,6452.103597465147
1269,0.3,Ideal,F,SI1,62.3,54.0,4.3,4.27,2.67,-8.191042001591995
1270,0.97,Ideal,F,I1,60.7,56.0,6.43,6.41,3.9,1667.3063535293495
1271,0.31,Ideal,E,VS2,62.0,55.0,4.35,4.33,2.69,708.1034177867041
1272,0.81,Ideal,H,VS1,61.8,58.0,5.97,6.04,3.71,4086.178481145247
1273,1.02,Premium,D,SI1,62.3,59.0,6.42,6.38,3.99,5921.798859533484
1274,0.3,Premium,I,VVS1,61.1,59.0,4.31,4.33,2.64,-18.08817917081069
1275,0.4,Very Good,E,VS1,62.8,59.0,4.63,4.67,2.92,1457.4876225108555
1276,0.71,Very Good,F,VVS1,63.2,60.0,5.65,5.61,3.56,4158.893404595505
1277,0.7,Premium,G,SI1,61.5,58.0,5.69,5.76,3.52,2673.638860578898
1278,0.23,Ideal,E,SI2,61.5,55.0,3.95,3.98,2.43,-1277.6661570418328
1279,1.09,Ideal,G,VS1,62.3,55.0,6.59,6.63,4.12,7139.557796316206
1280,0.3,Ideal,E,VVS2,61.0,56.0,4.33,4.39,2.66,1334.4956953031742
1281,0.35,Premium,E,VS2,59.5,58.0,4.59,4.62,2.74,918.3073376025868
1282,1.13,Ideal,F,VS2,62.1,56.0,6.65,6.71,4.15,7422.174609432508
1283,0.31,Ideal,G,VVS1,61.5,54.0,4.36,4.39,2.69,1211.859154318574
1284,1.33,Ideal,I,VS2,61.1,54.0,7.14,7.15,4.37,8085.212651595466
1285,1.25,Premium,I,SI2,60.5,58.0,7.0,6.96,4.22,5629.974998963909
1286,2.0,Fair,H,SI1,61.2,50.0,8.17,8.08,4.97,13832.621588980966
1287,0.7,Ideal,G,SI1,62.5,56.0,5.67,5.69,3.55,2751.085757750934
1288,0.39,Good,F,VS2,64.3,55.0,4.56,4.64,2.96,899.5336775090627
1289,0.5,Ideal,E,VS2,60.8,57.0,5.16,5.13,3.13,2000.1424687247645
1290,0.3,Premium,E,VS2,61.6,58.0,4.33,4.31,2.66,492.1379909074858
1291,1.37,Ideal,J,VS2,63.0,57.0,7.11,7.05,4.46,7455.46702754621
1292,0.8,Ideal,H,VS2,62.1,54.0,5.96,5.99,3.71,3755.1364688848585
1293,0.28,Very Good,F,VVS1,60.1,59.0,4.24,4.25,2.55,1071.2043631682463
1294,0.34,Good,E,SI1,60.5,60.1,4.5,4.53,2.73,-2.630714336732126
1295,0.3,Very Good,E,VS2,62.6,58.0,4.25,4.28,2.67,474.38799995373574
1296,0.85,Ideal,E,SI2,62.8,57.0,6.06,6.01,3.79,3297.2725006966516
1297,1.0,Very Good,E,SI1,60.9,59.0,6.38,6.43,3.9,5594.507384668434
1298,0.41,Premium,G,VS2,62.6,59.0,4.73,4.76,2.97,929.3261210227975
1299,1.5,Premium,G,VS2,60.3,60.0,7.34,7.26,4.4,10648.271052897984
1300,0.72,Very Good,H,SI2,63.3,57.0,5.7,5.67,3.6,1293.8933278286731
1301,0.33,Premium,G,VS1,62.0,59.0,4.42,4.36,2.72,716.4159505484959
1302,0.39,Ideal,E,IF,61.5,55.5,4.68,4.72,2.88,2331.122323131225
1303,0.4,Ideal,E,VS2,61.4,57.0,4.78,4.75,2.92,1242.12911853499
1304,1.01,Good,F,SI1,63.5,59.0,6.29,6.38,4.02,5413.502469071287
1305,1.02,Ideal,I,SI2,60.6,56.0,6.57,6.53,3.97,3587.834348151112
1306,1.01,Ideal,D,SI1,63.0,56.0,6.36,6.41,4.02,5976.025367572013
1307,0.7,Ideal,F,SI1,61.8,56.0,5.68,5.75,3.53,2999.013165325285
1308,0.57,Very Good,F,VS2,59.5,57.0,5.39,5.43,3.22,2458.953204623798
1309,1.5,Very Good,F,SI1,63.9,58.0,7.12,7.16,4.56,10257.244785472827
1310,1.01,Premium,J,SI2,59.3,56.0,6.51,6.45,3.84,2652.2050405399636
1311,0.51,Ideal,D,VS2,61.2,55.0,5.17,5.13,3.15,2333.060314946683
1312,1.0,Premium,E,SI2,61.7,58.0,6.39,6.34,3.93,4627.961708830324
1313,0.71,Premium,E,VVS1,62.5,57.0,5.67,5.62,3.53,4365.778690481768
1314,0.52,Very Good,D,VVS2,59.8,55.0,5.28,5.35,3.18,2981.2070565464305
1315,0.4,Good,I,IF,62.3,62.0,4.69,4.72,2.93,680.0367753307928
1316,0.81,Premium,I,VVS2,62.9,59.0,5.95,5.84,3.71,3793.9836216262647
1317,0.53,Ideal,F,VVS2,61.3,55.0,5.23,5.27,3.22,2890.8329490861765
1318,2.02,Premium,I,SI2,59.4,59.0,8.25,8.21,4.89,13140.561251688425
1319,2.11,Ideal,I,SI1,61.0,57.0,8.37,8.29,5.08,15009.934392233512
1320,1.15,Ideal,D,VS2,58.5,57.0,6.96,6.93,4.06,7805.48334721313
1321,0.7,Premium,I,VVS2,60.1,59.0,5.8,5.72,3.46,2900.17583140982
1322,1.07,Premium,F,SI1,61.7,56.0,6.66,6.5,4.06,6074.562551474768
1323,0.56,Ideal,H,SI1,61.9,54.0,5.3,5.33,3.29,1161.2710285754183
1324,1.74,Ideal,G,VS2,62.9,57.0,7.68,7.64,4.82,12986.15497509339
1325,0.31,Very Good,G,VVS2,62.2,56.0,4.31,4.34,2.69,1001.7259915258492
1326,0.5,Very Good,H,VVS2,62.9,56.0,5.03,5.08,3.18,1816.9506890663524
1327,1.07,Ideal,D,VVS2,60.3,56.0,6.63,6.68,4.01,7828.6727258241135
1328,0.3,Premium,G,VS1,61.8,59.0,4.37,4.34,2.69,441.46259665121124
1329,0.51,Ideal,E,SI1,62.1,55.0,5.09,5.15,3.18,1554.2349652970279
1330,0.91,Very Good,G,SI1,63.5,58.0,6.15,6.04,3.87,4385.241759686118
1331,0.3,Very Good,H,SI1,61.3,58.0,4.29,4.33,2.64,-846.503424082387
1332,0.7,Ideal,F,VS2,61.0,55.0,5.74,5.79,3.52,3612.320967521982
1333,0.76,Ideal,D,VS1,61.7,56.0,5.84,5.87,3.61,4691.954172358541
1334,1.15,Ideal,I,VS1,61.3,56.0,6.74,6.76,4.14,6710.064650506176
1335,1.47,Premium,J,SI2,60.0,58.0,7.36,7.31,4.4,6882.955044631315
1336,1.2,Ideal,G,SI1,61.8,59.0,6.77,6.8,4.19,7229.8975772119165
1337,1.07,Ideal,E,SI1,60.4,57.0,6.62,6.56,3.98,6328.675503539536
1338,1.01,Ideal,F,SI1,62.0,54.0,6.41,6.49,4.0,5772.426768395975
1339,0.28,Premium,G,VVS2,60.2,60.0,4.24,4.26,2.56,814.5071577525941
1340,2.27,Premium,H,SI2,60.7,59.0,8.5,8.45,5.15,16145.134255748348
1341,0.4,Premium,D,VS2,61.7,59.0,4.75,4.72,2.92,1334.485115514959
1342,0.39,Very Good,J,VS1,63.5,58.0,4.64,4.59,2.93,-873.6393508943174
1343,1.14,Premium,H,SI2,60.6,59.0,6.8,6.77,4.11,5058.895320128249
1344,0.53,Ideal,E,VVS1,61.9,55.0,5.2,5.21,3.22,2999.7151285227255
1345,0.4,Ideal,I,SI2,61.0,58.0,4.74,4.77,2.9,-1540.3110233945627
1346,0.58,Premium,H,VS2,59.7,59.0,5.42,5.33,3.21,1809.722161463911
1347,0.7,Premium,D,SI1,61.2,58.0,5.74,5.7,3.5,3117.3116219212584
1348,0.55,Ideal,H,IF,61.5,55.0,5.25,5.29,3.25,2762.8856951489697
1349,0.72,Very Good,I,VS2,63.3,57.0,5.66,5.72,3.6,2397.9729799708625
1350,0.3,Ideal,F,SI1,62.3,53.9,4.28,4.31,2.68,16.4911786274497
1351,1.02,Ideal,H,SI1,61.9,57.0,6.46,6.4,3.98,5057.901449039677
1352,0.51,Very Good,I,SI1,63.5,55.0,5.07,5.11,3.23,93.20236572953581
1353,0.65,Premium,E,SI2,62.6,59.0,5.54,5.49,3.45,1477.0187455556625
1354,1.07,Ideal,H,SI1,61.1,56.0,6.63,6.6,4.04,5523.130175234856
1355,0.43,Ideal,G,VVS1,61.8,55.0,4.87,4.9,3.02,1960.419113221803
1356,0.32,Premium,I,IF,60.3,58.0,4.41,4.45,2.67,510.32428497438195
1357,0.28,Very Good,F,VS2,62.7,58.0,4.14,4.15,2.6,300.26832137123074
1358,1.7,Very Good,G,VS2,62.6,57.0,7.6,7.67,4.78,12524.049396180824
1359,0.51,Very Good,I,SI1,62.5,58.0,5.05,5.12,3.18,110.78341425307917
1360,0.71,Ideal,D,VS2,60.4,57.0,5.77,5.82,3.5,3955.483431382207
1361,0.4,Premium,E,VS2,62.0,58.0,4.73,4.69,2.92,1155.8294288084353
1362,0.9,Ideal,G,SI1,60.2,56.0,6.24,6.29,3.77,4570.101254410977
1363,0.59,Good,F,VS1,60.5,61.0,5.43,5.5,3.31,2629.9860623876557
1364,1.19,Premium,D,SI2,58.6,61.0,6.93,6.89,4.05,6556.621172613763
1365,0.51,Premium,G,VS2,61.3,59.0,5.17,5.11,3.15,1669.6067583995828
1366,0.5,Very Good,E,VS2,61.8,57.0,5.05,5.11,3.14,1940.9343805348617
1367,1.01,Fair,H,SI2,64.9,56.0,6.33,6.25,4.08,3133.6956272914754
1368,0.63,Premium,E,VS1,60.4,58.0,5.59,5.64,3.39,3240.58491537809
1369,0.72,Ideal,D,SI2,62.7,55.0,5.7,5.72,3.58,2475.97746742851
1370,0.3,Ideal,F,VS2,60.7,57.0,4.34,4.29,2.62,582.0506813761913
1371,0.3,Ideal,E,VVS2,61.6,56.0,4.32,4.35,2.67,1303.7135730988612
1372,0.29,Very Good,D,VVS2,59.1,61.0,4.33,4.37,2.57,1318.7225771881222
1373,1.0,Very Good,E,SI2,63.2,56.0,6.33,6.36,4.01,4599.580913140023
1374,1.17,Ideal,G,VS1,61.7,57.0,6.71,6.75,4.15,7918.6046206854935
1375,1.56,Very Good,H,VVS2,63.3,58.0,7.3,7.35,4.64,11354.8834204001
1376,0.56,Ideal,E,SI1,62.7,57.0,5.27,5.23,3.29,1830.2077188062794
1377,0.41,Very Good,I,SI2,63.5,57.0,4.72,4.7,2.99,-1668.2678627828063
1378,1.53,Very Good,I,VS1,62.8,55.0,7.35,7.4,4.63,10196.378761117601
1379,0.52,Very Good,J,SI1,62.5,59.0,5.14,5.16,3.22,-813.534530777004
1380,0.4,Ideal,J,SI1,61.4,55.0,4.75,4.8,2.93,-1452.9876288348887
1381,1.0,Premium,F,VS2,59.0,59.0,6.54,6.51,3.85,6123.933252184254
1382,0.36,Ideal,F,VS1,61.5,55.0,4.57,4.61,2.82,1310.749912715788
1383,0.41,Ideal,E,VS2,61.8,57.0,4.76,4.78,2.95,1350.8627961854681
1384,0.9,Premium,H,SI1,61.4,60.0,6.13,6.08,3.75,3937.530904460006
1385,1.59,Premium,G,SI1,62.3,60.0,7.49,7.42,4.64,10766.836792743867
1386,1.03,Premium,G,VS1,62.2,59.0,6.41,6.46,4.0,6484.704111829151
1387,0.38,Premium,G,VS1,61.9,56.0,4.68,4.63,2.88,1076.7968962052446
1388,0.74,Ideal,E,SI2,59.2,59.0,5.92,5.97,3.52,2398.1530962616916
1389,1.5,Very Good,G,SI1,63.1,59.0,7.22,7.27,4.57,9965.569156312404
1390,1.01,Good,E,SI1,59.3,64.0,6.47,6.49,3.84,5449.326471165208
1391,1.71,Premium,H,VS2,62.5,58.0,7.64,7.52,4.74,12120.455923065521
1392,0.9,Very Good,G,VS2,61.3,59.0,6.15,6.21,3.79,5002.044212189949
1393,1.09,Ideal,G,SI2,61.2,57.0,6.63,6.68,4.07,5254.556263748847
1394,0.78,Very Good,E,VS1,60.0,56.0,6.0,6.03,3.61,4541.652812924191
1395,0.32,Ideal,D,VS2,61.5,56.0,4.41,4.44,2.72,969.6127973751991
1396,0.3,Ideal,F,IF,62.0,56.0,4.31,4.33,2.68,1606.5887356919866
1397,1.01,Premium,G,SI1,58.8,58.0,6.59,6.51,3.85,5414.347983396454
1398,0.32,Ideal,D,VVS2,61.7,55.0,4.39,4.42,2.72,1677.98806059036
1399,1.05,Premium,H,VS2,62.7,59.0,6.49,6.43,4.05,5784.064572918665
1400,0.9,Ideal,H,SI1,61.1,58.0,6.24,6.19,3.79,3959.321969783219
1401,0.54,Ideal,G,VVS1,62.2,56.0,5.2,5.22,3.24,2795.135649160311
1402,1.5,Ideal,E,SI1,62.6,56.0,7.27,7.3,4.56,10408.129436713441
1403,1.01,Good,D,SI1,62.9,57.0,6.34,6.37,4.0,5720.502711287357
1404,1.76,Ideal,F,SI2,62.6,55.0,7.69,7.64,4.8,11928.053723968947
1405,1.01,Fair,F,VS2,65.2,52.0,6.31,6.29,4.11,5501.164462766883
1406,1.03,Ideal,H,SI2,60.5,57.0,6.58,6.52,3.96,4176.327544286398
1407,0.3,Ideal,E,VVS1,60.1,57.0,4.38,4.41,2.64,1368.7443182307843
1408,2.03,Ideal,G,SI2,62.5,56.0,8.1,8.05,5.05,14346.351185403144
1409,0.54,Premium,I,VVS1,60.8,61.0,5.28,5.22,3.19,1603.693202854769
1410,1.01,Premium,D,SI2,58.3,59.0,6.67,6.63,3.88,4849.501607389676
1411,1.51,Fair,I,I1,65.1,57.0,7.16,7.12,4.65,4701.951536307344
1412,0.56,Very Good,E,VS1,62.7,60.0,5.25,5.28,3.3,2569.290246356338
1413,0.47,Premium,G,VS2,61.0,59.0,5.03,5.0,3.06,1390.5687182433967
1414,0.9,Very Good,G,SI2,61.1,55.0,6.21,6.26,3.81,3489.3680351831554
1415,0.57,Premium,E,VS2,61.0,58.0,5.34,5.31,3.25,2485.558006198307
1416,0.36,Ideal,G,VVS2,61.8,55.0,4.57,4.62,2.84,1445.857392974387
1417,0.9,Premium,H,VS2,61.2,61.0,6.21,6.14,3.78,4433.395966678207
1418,0.8,Good,F,VS2,60.5,62.3,5.97,6.01,3.62,4091.83546821081
1419,0.5,Ideal,E,VVS2,61.7,55.7,5.09,5.12,3.13,2725.441875873608
1420,1.16,Very Good,I,SI1,62.7,57.0,6.67,6.76,4.21,5756.200667846162
1421,0.54,Ideal,G,SI2,62.3,58.0,5.17,5.2,3.23,483.41586039030153
1422,0.23,Premium,E,VVS2,61.8,58.0,3.94,3.92,2.43,794.888514431268
1423,0.96,Premium,D,SI2,59.1,58.0,6.53,6.44,3.83,4401.241538766952
1424,0.38,Ideal,E,VS2,61.9,57.0,4.61,4.66,2.87,1170.6314629884782
1425,0.32,Ideal,G,VVS2,61.2,56.0,4.42,4.41,2.7,1175.5051993965008
1426,0.71,Ideal,D,VVS2,61.6,56.0,5.69,5.77,3.53,4660.323836907881
1427,1.05,Premium,F,VS1,62.3,55.0,6.57,6.49,4.07,6835.6181500222365
1428,1.16,Premium,G,VVS2,60.0,59.0,6.89,6.82,4.11,7960.7375107292555
1429,0.9,Very Good,D,SI1,63.0,58.0,6.11,6.14,3.86,4829.383196787136
1430,0.41,Good,F,VS2,59.7,63.0,4.8,4.85,2.88,977.5605649657018
1431,0.71,Very Good,I,SI2,61.9,54.0,5.67,5.74,3.53,888.7260653421363
1432,0.74,Very Good,H,VS1,62.3,56.0,5.75,5.78,3.59,3433.7408954886205
1433,0.73,Premium,I,VS1,61.2,59.0,5.82,5.84,3.57,2776.23001325917
1434,1.16,Ideal,H,SI2,61.1,56.0,6.78,6.79,4.15,5427.434835919942
1435,1.57,Fair,H,VS1,67.3,66.0,7.85,5.75,3.87,9373.54457238523
1436,0.3,Very Good,D,VS2,62.9,58.0,4.23,4.26,2.67,682.2346825824125
1437,0.58,Ideal,F,SI2,60.9,56.0,5.42,5.39,3.29,1018.292475434364
1438,0.32,Very Good,D,VS2,62.0,57.0,4.38,4.42,2.73,828.8492924694156
1439,1.51,Ideal,I,SI1,62.7,57.0,7.35,7.3,4.59,9128.923474380766
1440,0.7,Premium,G,SI1,62.0,61.0,5.67,5.62,3.5,2584.8285344702363
1441,0.88,Ideal,E,SI2,62.2,57.0,6.08,6.2,3.82,3662.6446589864963
1442,0.7,Ideal,G,SI1,62.2,56.0,5.72,5.69,3.55,2715.3072381199217
1443,0.25,Ideal,F,VVS1,62.3,56.0,4.01,4.03,2.5,1025.5083442708456
1444,0.7,Very Good,F,VS2,62.4,59.0,5.64,5.71,3.54,3410.378384183032
1445,1.07,Ideal,G,SI2,61.7,57.0,6.55,6.59,4.05,5079.478293720947
1446,0.39,Fair,G,IF,57.1,61.0,4.83,4.88,2.77,1254.2860610705493
1447,1.55,Ideal,F,VS2,61.8,54.0,7.44,7.48,4.61,11435.366406325842
1448,1.18,Ideal,I,VS2,62.3,56.0,6.76,6.73,4.21,6651.808133052387
1449,1.21,Premium,H,SI1,61.8,58.0,6.83,6.79,4.21,6731.493810623148
1450,0.27,Ideal,I,VS1,62.1,54.0,4.16,4.18,2.59,-477.92681438444924
1451,0.35,Ideal,H,VVS2,62.5,57.0,4.54,4.48,2.82,769.631805068544
1452,0.7,Ideal,H,VS2,62.4,56.0,5.63,5.72,3.54,2908.17051170227
1453,0.91,Premium,I,VS2,62.4,61.0,6.18,6.16,3.85,3993.3199612960707
1454,0.33,Ideal,D,VS2,62.6,56.0,4.43,4.39,2.76,984.2327202549395
1455,2.14,Premium,I,SI1,61.3,61.0,8.32,8.28,5.09,15213.571267288573
1456,1.2,Premium,I,VS2,62.6,58.0,6.77,6.72,4.22,6724.119422239906
1457,0.3,Very Good,H,VVS1,62.6,56.0,4.25,4.28,2.67,485.07226494811493
1458,0.5,Ideal,I,SI1,59.8,59.0,5.18,5.15,3.09,128.4619777375592
1459,0.55,Ideal,G,VS2,62.2,54.0,5.27,5.28,3.28,2153.708638802741
1460,2.01,Very Good,H,VS2,63.5,59.0,7.92,7.86,5.01,15124.198374782289
1461,0.3,Ideal,H,VVS2,61.3,57.0,4.33,4.31,2.65,520.3192981930333
1462,1.65,Premium,D,SI1,60.4,60.0,7.63,7.58,4.59,11918.149729770139
1463,0.26,Very Good,F,VS2,62.4,58.0,4.06,4.08,2.54,183.18070711153996
1464,0.42,Ideal,D,VS1,61.1,57.0,4.84,4.81,2.95,1938.6389760842803
1465,0.5,Premium,F,VVS2,61.9,58.0,5.07,5.1,3.15,2534.2007920637466
1466,1.09,Ideal,G,VS2,62.4,55.0,6.61,6.56,4.11,6802.029048541722
1467,0.41,Premium,G,SI1,61.3,58.0,4.76,4.8,2.93,413.9537122493657
1468,1.06,Premium,F,SI1,58.4,61.0,6.73,6.69,3.92,5991.352051830205
1469,1.49,Fair,F,SI1,59.6,63.0,7.2,7.34,4.33,9548.178075499138
1470,0.37,Very Good,F,VS2,59.2,61.0,4.63,4.69,2.76,945.1393898487304
1471,0.4,Very Good,D,VS2,63.5,55.0,4.69,4.66,2.97,1338.7966437119312
1472,0.9,Very Good,E,SI1,62.2,60.0,6.14,6.17,3.83,4595.778817878636
1473,0.35,Very Good,H,SI1,61.3,55.0,4.55,4.58,2.8,-493.2116685931287
1474,1.51,Very Good,E,VS2,62.4,59.0,7.26,7.36,4.56,10958.132095327264
1475,1.08,Premium,G,SI1,59.4,60.0,6.7,6.63,3.96,6000.523972108908
1476,0.38,Ideal,F,VS1,62.4,54.0,4.64,4.68,2.91,1421.4615103224223
1477,1.06,Ideal,I,VS2,61.4,57.0,6.57,6.52,4.02,5526.411648977151
1478,0.51,Ideal,E,VS2,61.5,55.0,5.23,5.14,3.19,2036.1264262585437
1479,1.0,Fair,F,SI1,64.8,58.0,6.26,6.21,4.04,4720.464834136601
1480,0.32,Ideal,F,VS2,60.3,55.0,4.45,4.4,2.67,765.5660538603643
1481,1.02,Premium,F,VS2,62.4,59.0,6.4,6.45,4.01,6266.575373791244
1482,0.42,Premium,H,VS2,62.1,57.0,4.8,4.76,2.97,556.2474137671106
1483,1.02,Premium,G,SI2,62.3,58.1,6.41,6.38,4.0,4515.168510553343
1484,0.31,Very Good,F,VS2,63.4,56.0,4.32,4.29,2.73,440.0806921733829
1485,0.9,Good,E,SI1,63.9,57.0,6.12,6.08,3.9,4426.02600112924
1486,1.05,Ideal,F,VS2,59.1,57.0,6.67,6.66,3.94,6670.387054565318
1487,0.9,Good,F,SI1,58.0,58.0,6.24,6.28,3.63,4628.9350195781535
1488,0.33,Ideal,D,VVS2,60.9,57.0,4.46,4.48,2.72,1718.832440279144
1489,0.4,Very Good,E,VS1,60.1,58.0,4.72,4.76,2.85,1572.1456678523436
1490,1.37,Ideal,G,SI2,62.8,57.0,7.12,7.06,4.45,7806.221881911606
1491,0.72,Ideal,F,IF,62.0,57.0,5.71,5.78,3.56,4812.24230764525
1492,1.08,Ideal,I,VS2,61.6,56.0,6.63,6.59,4.07,5699.192535890832
1493,0.35,Premium,E,IF,59.0,61.0,4.64,4.62,2.73,1877.6371162954365
1494,2.02,Premium,H,SI2,61.5,58.0,8.14,8.1,4.99,13638.377506606188
1495,1.88,Good,J,SI2,57.9,59.0,8.16,8.11,4.71,10643.760132026558
1496,1.52,Ideal,H,VS2,61.8,55.1,7.38,7.42,4.58,10424.912565841998
1497,1.01,Ideal,G,SI1,62.2,55.0,6.44,6.46,4.01,5489.241575106784
