,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
1393,1.09,Ideal,G,SI2,61.2,57.0,6.63,6.68,4.07,4772.550622575894
1394,0.78,Very Good,E,VS1,60.0,56.0,6.0,6.03,3.61,3965.85337860742
1395,0.32,Ideal,D,VS2,61.5,56.0,4.41,4.44,2.72,773.1176202481205
1396,0.3,Ideal,F,IF,62.0,56.0,4.31,4.33,2.68,909.9870682950476
1397,1.01,Premium,G,SI1,58.8,58.0,6.59,6.51,3.85,4527.625117403722
1398,0.32,Ideal,D,VVS2,61.7,55.0,4.39,4.42,2.72,945.1177865699226
1399,1.05,Premium,H,VS2,62.7,59.0,6.49,6.43,4.05,5194.76337080448
1400,0.9,Ideal,H,SI1,61.1,58.0,6.24,6.19,3.79,3563.683310999074
1401,0.54,Ideal,G,VVS1,62.2,56.0,5.2,5.22,3.24,2133.829649650974
1402,1.5,Ideal,E,SI1,62.6,56.0,7.27,7.3,4.56,11158.275891498317
1403,1.01,Good,D,SI1,62.9,57.0,6.34,6.37,4.0,4937.789484556536
1404,1.76,Ideal,F,SI2,62.6,55.0,7.69,7.64,4.8,12033.815373068093
1405,1.01,Fair,F,VS2,65.2,52.0,6.31,6.29,4.11,5318.560187094361
1406,1.03,Ideal,H,SI2,60.5,57.0,6.58,6.52,3.96,4091.5500939763056
1407,0.3,Ideal,E,VVS1,60.1,57.0,4.38,4.41,2.64,881.7179521286342
1408,2.03,Ideal,G,SI2,62.5,56.0,8.1,8.05,5.05,14945.478697161132
1409,0.54,Premium,I,VVS1,60.8,61.0,5.28,5.22,3.19,1543.207578941501
1410,1.01,Premium,D,SI2,58.3,59.0,6.67,6.63,3.88,4915.151803379924
1411,1.51,Fair,I,I1,65.1,57.0,7.16,7.12,4.65,4168.195331929325
1412,0.56,Very Good,E,VS1,62.7,60.0,5.25,5.28,3.3,2062.7855326941926
1413,0.47,Premium,G,VS2,61.0,59.0,5.03,5.0,3.06,1262.8414442475323
1414,0.9,Very Good,G,SI2,61.1,55.0,6.21,6.26,3.81,2974.4222528945065
1415,0.57,Premium,E,VS2,61.0,58.0,5.34,5.31,3.25,1960.076641543684
1416,0.36,Ideal,G,VVS2,61.8,55.0,4.57,4.62,2.84,960.9605114133257
1417,0.9,Premium,H,VS2,61.2,61.0,6.21,6.14,3.78,3794.142415896862
1418,0.8,Good,F,VS2,60.5,62.3,5.97,6.01,3.62,3589.626211911939
1419,0.5,Ideal,E,VVS2,61.7,55.7,5.09,5.12,3.13,1944.6648032606968
1420,1.16,Very Good,I,SI1,62.7,57.0,6.67,6.76,4.21,5311.633077128296
1421,0.54,Ideal,G,SI2,62.3,58.0,5.17,5.2,3.23,1160.5310378174793
1422,0.23,Premium,E,VVS2,61.8,58.0,3.94,3.92,2.43,509.9537215741581
1423,0.96,Premium,D,SI2,59.1,58.0,6.53,6.44,3.83,4394.6661822447495
1424,0.38,Ideal,E,VS2,61.9,57.0,4.61,4.66,2.87,925.1551551641239
1425,0.32,Ideal,G,VVS2,61.2,56.0,4.42,4.41,2.7,765.5483016807273
1426,0.71,Ideal,D,VVS2,61.6,56.0,5.69,5.77,3.53,4047.311390690978
1427,1.05,Premium,F,VS1,62.3,55.0,6.57,6.49,4.07,7172.743596517067
1428,1.16,Premium,G,VVS2,60.0,59.0,6.89,6.82,4.11,9461.650658077207
1429,0.9,Very Good,D,SI1,63.0,58.0,6.11,6.14,3.86,4175.717830721425
1430,0.41,Good,F,VS2,59.7,63.0,4.8,4.85,2.88,983.0842817756928
1431,0.71,Very Good,I,SI2,61.9,54.0,5.67,5.74,3.53,1665.2467896252601
1432,0.74,Very Good,H,VS1,62.3,56.0,5.75,5.78,3.59,2701.1766998108114
1433,0.73,Premium,I,VS1,61.2,59.0,5.82,5.84,3.57,2542.1084558442394
1434,1.16,Ideal,H,SI2,61.1,56.0,6.78,6.79,4.15,5054.304500271539
1435,1.57,Fair,H,VS1,67.3,66.0,7.85,5.75,3.87,3777.5408617767093
1436,0.3,Very Good,D,VS2,62.9,58.0,4.23,4.26,2.67,626.4045180995176
1437,0.58,Ideal,F,SI2,60.9,56.0,5.42,5.39,3.29,1428.120049527049
1438,0.32,Very Good,D,VS2,62.0,57.0,4.38,4.42,2.73,725.741585323007
1439,1.51,Ideal,I,SI1,62.7,57.0,7.35,7.3,4.59,8770.185081636924
1440,0.7,Premium,G,SI1,62.0,61.0,5.67,5.62,3.5,2264.4507113050904
1441,0.88,Ideal,E,SI2,62.2,57.0,6.08,6.2,3.82,3117.529987339491
1442,0.7,Ideal,G,SI1,62.2,56.0,5.72,5.69,3.55,2380.1811773826344
1443,0.25,Ideal,F,VVS1,62.3,56.0,4.01,4.03,2.5,589.613640318472
1444,0.7,Very Good,F,VS2,62.4,59.0,5.64,5.71,3.54,2865.6179610449367
1445,1.07,Ideal,G,SI2,61.7,57.0,6.55,6.59,4.05,4487.261735354992
1446,0.39,Fair,G,IF,57.1,61.0,4.83,4.88,2.77,1045.0320576394245
1447,1.55,Ideal,F,VS2,61.8,54.0,7.44,7.48,4.61,14906.13018491447
1448,1.18,Ideal,I,VS2,62.3,56.0,6.76,6.73,4.21,5651.593712560741
1449,1.21,Premium,H,SI1,61.8,58.0,6.83,6.79,4.21,6029.298550229247
1450,0.27,Ideal,I,VS1,62.1,54.0,4.16,4.18,2.59,427.16102670446895
1451,0.35,Ideal,H,VVS2,62.5,57.0,4.54,4.48,2.82,824.2092699414172
1452,0.7,Ideal,H,VS2,62.4,56.0,5.63,5.72,3.54,2337.290638463059
1453,0.91,Premium,I,VS2,62.4,61.0,6.18,6.16,3.85,3501.213246712063
1454,0.33,Ideal,D,VS2,62.6,56.0,4.43,4.39,2.76,814.7280822274541
1455,2.14,Premium,I,SI1,61.3,61.0,8.32,8.28,5.09,16551.812338158175
1456,1.2,Premium,I,VS2,62.6,58.0,6.77,6.72,4.22,5626.148663719497
1457,0.3,Very Good,H,VVS1,62.6,56.0,4.25,4.28,2.67,624.8446722267211
1458,0.5,Ideal,I,SI1,59.8,59.0,5.18,5.15,3.09,1047.6959845637969
1459,0.55,Ideal,G,VS2,62.2,54.0,5.27,5.28,3.28,1721.6231807065026
1460,2.01,Very Good,H,VS2,63.5,59.0,7.92,7.86,5.01,15276.895308948895
1461,0.3,Ideal,H,VVS2,61.3,57.0,4.33,4.31,2.65,630.6783540296552
1462,1.65,Premium,D,SI1,60.4,60.0,7.63,7.58,4.59,13698.90462911169
1463,0.26,Very Good,F,VS2,62.4,58.0,4.06,4.08,2.54,462.0880445159889
1464,0.42,Ideal,D,VS1,61.1,57.0,4.84,4.81,2.95,1310.3682133697585
1465,0.5,Premium,F,VVS2,61.9,58.0,5.07,5.1,3.15,1831.0707141219805
1466,1.09,Ideal,G,VS2,62.4,55.0,6.61,6.56,4.11,6542.767292601722
1467,0.41,Premium,G,SI1,61.3,58.0,4.76,4.8,2.93,812.363987534622
1468,1.06,Premium,F,SI1,58.4,61.0,6.73,6.69,3.92,5808.943174113819
1469,1.49,Fair,F,SI1,59.6,63.0,7.2,7.34,4.33,8050.351022353833
1470,0.37,Very Good,F,VS2,59.2,61.0,4.63,4.69,2.76,804.8729337625821
1471,0.4,Very Good,D,VS2,63.5,55.0,4.69,4.66,2.97,1082.2108980894538
1472,0.9,Very Good,E,SI1,62.2,60.0,6.14,6.17,3.83,3912.24049255739
1473,0.35,Very Good,H,SI1,61.3,55.0,4.55,4.58,2.8,609.0346831472149
1474,1.51,Very Good,E,VS2,62.4,59.0,7.26,7.36,4.56,12630.831177313963
1475,1.08,Premium,G,SI1,59.4,60.0,6.7,6.63,3.96,5304.411495765292
1476,0.38,Ideal,F,VS1,62.4,54.0,4.64,4.68,2.91,995.5087801570857
1477,1.06,Ideal,I,VS2,61.4,57.0,6.57,6.52,4.02,4591.542666871526
1478,0.51,Ideal,E,VS2,61.5,55.0,5.23,5.14,3.19,1846.783212904762
1479,1.0,Fair,F,SI1,64.8,58.0,6.26,6.21,4.04,4132.609351454339
1480,0.32,Ideal,F,VS2,60.3,55.0,4.45,4.4,2.67,652.518018557183
1481,1.02,Premium,F,VS2,62.4,59.0,6.4,6.45,4.01,6115.7738498857825
1482,0.42,Premium,H,VS2,62.1,57.0,4.8,4.76,2.97,896.4429799388013
1483,1.02,Premium,G,SI2,62.3,58.1,6.41,6.38,4.0,3908.8809888610363
1484,0.31,Very Good,F,VS2,63.4,56.0,4.32,4.29,2.73,643.1354299341423
1485,0.9,Good,E,SI1,63.9,57.0,6.12,6.08,3.9,3977.59984592001
1486,1.05,Ideal,F,VS2,59.1,57.0,6.67,6.66,3.94,6939.213572904613
1487,0.9,Good,F,SI1,58.0,58.0,6.24,6.28,3.63,3233.841294742901
1488,0.33,Ideal,D,VVS2,60.9,57.0,4.46,4.48,2.72,1000.3451024045291
1489,0.4,Very Good,E,VS1,60.1,58.0,4.72,4.76,2.85,988.6734110286241
1490,1.37,Ideal,G,SI2,62.8,57.0,7.12,7.06,4.45,7587.568103878424
1491,0.72,Ideal,F,IF,62.0,57.0,5.71,5.78,3.56,4464.288953566539
1492,1.08,Ideal,I,VS2,61.6,56.0,6.63,6.59,4.07,4930.113964261114
1493,0.35,Premium,E,IF,59.0,61.0,4.64,4.62,2.73,1289.6637879566229
1494,2.02,Premium,H,SI2,61.5,58.0,8.14,8.1,4.99,13205.850744497766
1495,1.88,Good,J,SI2,57.9,59.0,8.16,8.11,4.71,9792.268002495652
1496,1.52,Ideal,H,VS2,61.8,55.1,7.38,7.42,4.58,10694.519154597458
1497,1.01,Ideal,G,SI1,62.2,55.0,6.44,6.46,4.01,4839.9191675011525
1498,0.56,Ideal,G,VS1,60.7,57.0,5.27,5.34,3.22,1812.6264595402006
1499,0.96,Premium,E,SI2,62.8,60.0,6.3,6.24,3.94,3986.9520051678087
1500,0.34,Very Good,E,SI1,63.4,55.0,4.46,4.44,2.82,673.100256201777
1501,0.8,Ideal,E,SI1,61.1,56.0,5.98,6.01,3.66,3283.772780274003
1502,0.3,Ideal,D,VS1,61.0,57.0,4.31,4.32,2.63,703.3097041248816
1503,0.54,Ideal,E,VS2,61.8,57.0,5.23,5.26,3.24,1857.147235428952
1504,0.71,Good,G,VS2,63.5,59.0,5.63,5.67,3.59,2701.9008898596844
1505,1.01,Very Good,F,VS2,61.5,57.0,6.4,6.48,3.96,5780.381238682679
1506,1.02,Ideal,I,SI2,62.8,58.0,6.37,6.41,4.01,3569.30043110195
1507,2.01,Very Good,I,VS2,62.1,60.0,7.96,8.01,4.96,13792.376201226132
1508,0.33,Ideal,G,VS1,62.4,56.0,4.43,4.45,2.77,753.3090221304581
1509,0.44,Ideal,G,SI1,62.7,57.0,4.82,4.85,3.03,940.3272874307734
1510,0.31,Very Good,E,VVS1,62.3,59.0,4.32,4.38,2.71,884.732986692693
1511,0.26,Very Good,G,VVS2,62.6,56.0,4.1,4.13,2.57,551.2353602338351
1512,1.58,Ideal,E,SI1,61.0,57.0,7.5,7.55,4.59,13104.464418549502
1513,0.32,Ideal,E,SI2,61.6,56.0,4.4,4.43,2.72,497.5068431907686
1514,0.31,Good,G,SI1,63.3,57.0,4.3,4.33,2.73,500.1339341526419
1515,0.75,Very Good,H,SI2,61.9,56.0,5.79,5.87,3.61,2071.810762699246
1516,0.39,Very Good,H,VVS2,62.4,57.0,4.67,4.7,2.92,947.8339130403261
1517,0.41,Ideal,E,VVS2,62.8,54.0,4.77,4.72,2.98,1429.0400035124624
1518,0.54,Ideal,I,IF,61.6,53.0,5.26,5.3,3.25,1716.8705123435277
1519,0.55,Ideal,D,VVS2,61.5,56.0,5.26,5.28,3.24,2533.6333047257153
1520,0.35,Ideal,H,VVS1,62.6,57.0,4.47,4.45,2.79,820.4411458669275
1521,1.82,Very Good,G,SI2,61.3,58.0,7.83,7.94,4.83,12295.119170238013
1522,0.72,Ideal,J,VS1,61.1,56.0,5.84,5.82,3.56,2154.9443393541405
1523,1.52,Good,I,SI1,64.0,58.0,7.2,7.27,4.63,8030.492702631279
1524,0.4,Good,F,VVS1,60.6,62.0,4.71,4.73,2.86,1204.1256375185108
1525,0.3,Premium,F,IF,61.6,58.0,4.34,4.3,2.66,890.3214464846056
1526,1.2,Ideal,H,SI1,60.8,57.0,6.9,6.88,4.19,6407.6677161909465
1527,0.56,Fair,F,VS2,57.0,67.0,5.49,5.36,3.09,1702.9795245366709
1528,0.54,Ideal,H,VVS2,61.8,56.0,5.25,5.27,3.25,1805.3966952319024
1529,1.55,Ideal,G,VS1,62.0,57.0,7.37,7.42,4.58,13669.802905225004
1530,1.33,Good,D,SI2,59.0,64.0,7.22,7.12,4.23,7604.3145289513795
1531,0.37,Premium,H,VS2,61.4,58.0,4.64,4.61,2.84,744.1171880047017
1532,0.37,Premium,D,VS2,60.5,59.0,4.66,4.69,2.83,988.7517342143096
1533,1.01,Ideal,F,SI2,61.3,57.0,6.4,6.35,3.91,3806.870431771936
1534,1.19,Very Good,D,SI2,63.5,57.0,6.67,6.75,4.26,5896.348686644487
1535,0.9,Very Good,I,SI1,60.5,58.0,6.22,6.27,3.78,3130.8047408793814
1536,0.32,Ideal,E,IF,62.6,55.0,4.38,4.41,2.75,1126.5180555800894
1537,0.67,Good,J,VS1,64.2,55.6,5.54,5.57,3.57,1787.9112474301642
1538,0.4,Good,D,VS2,63.5,55.0,4.66,4.69,2.97,1021.369134391242
1539,0.35,Very Good,G,IF,62.6,59.0,4.43,4.49,2.79,986.4018133703335
1540,0.25,Ideal,E,VVS2,62.1,57.0,4.04,4.07,2.52,598.454249415297
1541,2.38,Premium,H,VS1,60.9,59.0,8.62,8.59,5.24,22957.786404803464
1542,2.03,Premium,J,SI1,62.1,59.0,8.12,8.06,5.02,12190.759842320225
1543,1.08,Ideal,E,VVS1,61.0,56.0,6.66,6.62,4.05,10297.9934022788
1544,0.71,Ideal,E,SI1,60.8,57.0,5.8,5.84,3.54,2754.167536881322
1545,1.01,Premium,F,SI2,61.3,60.0,6.43,6.4,3.93,4001.91528683558
1546,0.61,Very Good,I,VS2,62.7,57.0,5.39,5.42,3.39,1620.2574723293844
1547,0.3,Ideal,I,SI1,61.5,57.0,4.3,4.35,2.66,447.46560535991557
1548,0.48,Ideal,F,VVS1,62.0,55.0,4.99,5.04,3.11,1848.6493756894426
1549,0.43,Ideal,D,SI1,61.5,56.0,4.87,4.82,2.98,1082.4913468849988
1550,0.7,Premium,D,VS1,61.0,59.0,5.79,5.72,3.51,3615.974257727025
1551,2.17,Ideal,I,SI1,60.4,56.0,8.36,8.43,5.07,16738.94496543167
1552,0.7,Good,G,VS2,62.1,61.0,5.68,5.69,3.53,2689.7249589402813
1553,1.73,Ideal,F,VS1,62.1,57.0,7.73,7.64,4.77,19432.008859033493
1554,1.5,Very Good,J,VS1,61.3,59.0,7.36,7.41,4.53,8385.118574670232
1555,0.75,Premium,I,SI1,62.5,58.0,5.77,5.82,3.62,2248.206512323985
1556,0.71,Good,F,VS2,63.8,58.0,5.61,5.64,3.59,2765.482428773474
1557,1.0,Very Good,G,VS1,59.4,59.0,6.52,6.54,3.88,5833.733465881454
1558,1.02,Good,H,SI2,57.9,61.0,6.75,6.68,3.89,4352.450749645165
1559,0.7,Premium,E,SI1,60.7,58.0,5.74,5.73,3.48,2483.4442081189177
1560,0.5,Ideal,E,VVS1,61.9,58.0,5.07,5.11,3.15,2100.9359792601713
1561,2.15,Premium,H,SI2,62.8,58.0,8.22,8.17,5.15,14754.180413300037
1562,0.34,Ideal,G,VVS2,61.1,57.0,4.48,4.52,2.75,844.6561301561866
1563,0.84,Very Good,I,VVS2,61.7,56.0,6.03,6.07,3.74,3289.2380523977395
1564,1.01,Very Good,D,SI2,64.0,56.0,6.3,6.38,4.06,4313.282995858741
1565,0.51,Premium,E,SI2,61.8,58.0,5.11,5.08,3.15,1097.0452343809463
1566,0.56,Ideal,D,SI1,62.3,56.0,5.26,5.33,3.3,1788.5447355291456
1567,0.35,Ideal,F,VS2,61.4,55.0,4.55,4.6,2.81,817.2796890082444
1568,1.05,Premium,D,SI1,61.6,61.0,6.55,6.5,4.02,6227.742553284458
1569,0.46,Ideal,E,VS2,62.1,57.0,4.93,4.89,3.05,1344.333253927566
1570,1.54,Premium,G,VS1,61.1,56.0,7.54,7.48,4.59,14987.450666883253
1571,0.3,Ideal,F,VVS1,61.6,55.0,4.33,4.37,2.68,848.1264406813682
1572,0.7,Ideal,G,SI2,61.8,53.0,5.73,5.69,3.53,1893.7480286434181
1573,0.31,Good,H,VS1,64.0,59.0,4.25,4.28,2.73,562.0042990111812
1574,0.4,Very Good,E,VVS2,63.6,55.0,4.67,4.7,2.98,1273.6049406461477
1575,1.01,Ideal,D,SI1,60.8,56.0,6.54,6.48,3.96,5984.539508785755
1576,0.51,Very Good,G,VVS2,63.5,56.0,5.11,5.07,3.23,1823.4826552399618
1577,0.9,Fair,D,VS2,57.5,66.0,6.3,6.25,3.61,4144.250223632792
1578,0.32,Premium,E,SI1,60.1,60.0,4.47,4.42,2.67,603.0538557161714
1579,0.3,Premium,F,SI1,62.1,60.0,4.28,4.26,2.65,489.66445710038937
1580,0.47,Ideal,J,SI1,61.9,55.0,5.0,5.05,3.11,863.9163617349155
1581,0.31,Very Good,D,SI1,62.1,58.0,4.3,4.33,2.68,551.2647381316732
1582,0.58,Ideal,G,IF,61.3,56.0,5.36,5.39,3.29,2627.1106474908433
1583,0.4,Ideal,F,VVS1,61.3,56.0,4.76,4.73,2.91,1344.3058834527214
1584,0.23,Very Good,E,VVS1,61.3,58.0,3.94,3.96,2.42,531.9433177650087
1585,1.14,Ideal,I,SI1,62.2,56.0,6.65,6.7,4.15,5000.744200143177
1586,0.58,Premium,F,VS2,62.2,55.0,5.4,5.31,3.33,2043.7272703443425
1587,1.37,Premium,J,SI2,60.7,60.0,7.19,7.07,4.33,5507.519071073424
1588,2.25,Ideal,I,SI2,60.5,56.0,8.49,8.54,5.15,16069.481386954812
1589,1.09,Ideal,F,SI1,62.0,56.0,6.56,6.61,4.08,5719.659009430007
1590,1.01,Very Good,F,SI1,63.3,59.0,6.42,6.38,4.05,5182.61950062044
1591,1.59,Premium,D,SI2,59.4,61.0,7.62,7.56,4.51,10992.02527441637
1592,0.51,Very Good,G,VVS2,61.5,56.0,5.12,5.15,3.16,1685.2637751846553
1593,0.51,Premium,H,SI2,62.9,56.0,5.08,5.06,3.19,987.1655894295161
1594,0.32,Ideal,E,VS2,62.1,55.0,4.36,4.4,2.72,692.9510246306701
1595,0.7,Good,D,VS2,64.1,59.0,5.56,5.49,3.54,2822.47886178148
1596,1.24,Premium,E,SI2,60.8,57.0,6.98,6.94,4.23,6915.356158858131
1597,0.44,Good,J,VS1,63.1,57.0,4.83,4.87,3.06,807.3649439918998
1598,0.42,Very Good,D,VS1,60.7,60.0,4.81,4.88,2.94,1217.1927011431267
1599,1.01,Premium,F,VS2,62.8,59.0,6.41,6.33,4.0,5996.208462406943
1600,0.51,Premium,F,VS1,60.9,57.0,5.27,5.17,3.18,1806.6728159838178
1601,1.0,Fair,E,SI1,66.3,62.0,6.27,6.06,4.09,4811.864505164812
1602,0.52,Very Good,G,SI1,60.6,61.0,5.17,5.19,3.14,1243.6938558123788
1603,0.9,Ideal,G,SI1,61.9,55.0,6.18,6.23,3.84,3734.937633846143
1604,0.42,Ideal,G,VS1,61.0,56.0,4.82,4.86,2.95,1099.7210406783245
1605,0.3,Very Good,D,SI1,60.6,60.0,4.3,4.32,2.61,523.0976148972663
1606,0.93,Premium,F,SI2,59.5,60.0,6.39,6.36,3.79,3663.2103861366786
1607,1.23,Ideal,H,SI2,61.4,54.0,6.95,6.94,4.26,5807.9464409789725
1608,0.56,Ideal,E,VS2,60.9,56.0,5.35,5.32,3.25,2028.8686751072778
1609,0.32,Good,H,SI1,63.5,57.0,4.34,4.39,2.77,515.4974298262937
1610,0.24,Ideal,F,VVS1,60.8,55.0,4.03,4.06,2.46,561.648227933107
1611,1.1,Premium,D,SI2,62.4,58.0,6.57,6.6,4.11,5301.598481459974
1612,0.53,Very Good,E,VS1,63.0,56.0,5.13,5.16,3.24,1784.2745993501337
1613,2.01,Very Good,E,SI2,62.0,61.0,8.04,8.1,5.0,16170.765772026798
1614,1.3,Premium,H,SI2,61.3,58.0,6.99,6.95,4.27,5663.17356232584
1615,2.0,Very Good,H,SI1,60.9,58.0,8.07,8.15,4.94,14202.931836403455
1616,1.02,Good,D,SI2,58.9,65.0,6.59,6.54,3.87,4466.681345495596
1617,1.0,Premium,E,SI2,58.5,59.0,6.62,6.51,3.84,4656.516856825465
1618,2.0,Premium,H,SI2,62.1,60.0,8.1,8.01,5.3,22611.023028664953
1619,0.3,Premium,D,VS2,60.9,58.0,4.35,4.32,2.64,681.8705993671366
1620,0.71,Very Good,E,VVS2,61.7,60.0,5.7,5.74,3.53,3659.8281641965286
1621,1.0,Ideal,G,VS1,62.5,54.0,6.4,6.44,4.01,6069.435919041112
1622,1.2,Good,F,VS1,64.0,56.0,6.63,6.58,4.23,7312.469421046399
1623,0.43,Premium,G,VS2,61.2,58.0,4.9,4.84,2.98,1077.5931113543058
1624,1.09,Fair,I,SI1,56.4,62.0,6.97,6.9,3.9,4648.552318625355
1625,0.72,Ideal,G,VS1,62.7,55.0,5.71,5.68,3.57,3023.6711668872395
1626,1.07,Premium,E,SI2,61.3,59.0,6.64,6.58,4.05,5258.97249344213
1627,1.07,Premium,F,SI2,58.2,58.0,6.79,6.72,3.93,4982.368287331817
1628,0.73,Ideal,D,VS2,62.3,54.0,5.77,5.8,3.6,3585.772206158561
1629,1.0,Very Good,H,SI2,61.6,58.0,6.43,6.47,3.97,3805.4563351922693
1630,0.74,Premium,D,VS1,62.3,58.0,5.79,5.77,3.6,3794.7142491135687
1631,0.9,Good,E,SI2,61.9,62.0,6.14,6.18,3.81,3137.4415782216984
1632,0.53,Ideal,F,IF,61.9,54.0,5.22,5.25,3.24,2563.931192556997
1633,0.98,Fair,G,I1,58.7,57.0,6.54,6.43,3.8,1902.2822927403386
1634,0.37,Ideal,H,SI1,59.7,56.0,4.71,4.67,2.8,702.6669218278619
1635,0.36,Premium,G,VS1,59.7,59.0,4.61,4.64,2.76,812.5477739758894
1636,1.86,Premium,H,SI2,62.3,57.0,7.85,7.82,4.88,11245.714920199536
1637,0.4,Premium,G,SI1,61.6,59.0,4.72,4.66,2.89,760.9504119182071
1638,0.56,Ideal,F,SI1,61.5,55.0,5.32,5.35,3.28,1597.7590843640482
1639,2.01,Premium,H,SI1,58.2,62.0,8.26,8.21,4.79,13634.145267601692
1640,0.78,Very Good,H,VS1,61.9,57.1,5.87,5.95,3.66,3110.8195699182183
1641,0.32,Premium,D,SI1,60.4,58.0,4.44,4.47,2.69,628.8021619212295
1642,0.43,Very Good,F,VS2,61.2,59.0,4.84,4.87,2.97,1106.5608099250892
1643,1.02,Premium,H,VS2,61.0,58.0,6.56,6.49,3.98,5158.618776919518
1644,0.52,Very Good,G,VS1,59.5,58.0,5.21,5.28,3.12,1553.8821026904598
1645,0.32,Good,H,SI1,63.4,55.0,4.36,4.38,2.77,510.76847888206754
1646,1.15,Premium,G,SI1,62.6,58.0,6.71,6.65,4.18,6172.993353216652
1647,1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,7591.158254669659
1648,1.02,Very Good,J,SI2,63.4,56.0,6.42,6.36,4.05,3396.842552339667
1649,1.02,Premium,F,VS1,61.9,58.0,6.45,6.5,4.01,6676.273596742425
1650,0.71,Ideal,E,VVS2,62.0,53.9,5.73,5.77,3.57,3885.886607152264
1651,0.32,Ideal,E,VS2,62.1,55.0,4.39,4.43,2.74,721.8267458187868
1652,0.7,Ideal,I,SI1,62.5,55.0,5.7,5.73,3.57,2093.82604996628
1653,0.7,Ideal,J,SI2,61.4,55.0,5.72,5.75,3.52,1644.8579589625806
1654,2.04,Ideal,I,SI1,60.2,56.0,8.19,8.26,4.95,14871.304901071548
1655,0.52,Very Good,G,SI1,61.7,57.0,5.13,5.16,3.17,1201.4254549699544
1656,0.41,Very Good,E,SI1,61.4,56.0,4.77,4.81,2.94,871.3088719084125
1657,2.5,Premium,H,I1,59.9,60.0,8.75,8.67,5.22,10112.75004979564
1658,0.31,Premium,E,VS1,60.2,58.0,4.43,4.38,2.65,730.8715751764365
1659,1.27,Very Good,I,VS2,63.3,63.0,6.87,6.82,4.33,6728.117461423622
1660,0.63,Premium,H,VS1,61.7,59.0,5.53,5.49,3.4,2159.377625408376
1661,0.4,Premium,E,SI1,61.0,59.0,4.71,4.74,2.88,815.2927059611164
1662,0.91,Very Good,G,SI1,60.2,58.0,6.29,6.31,3.79,3749.1426607515377
1663,0.31,Very Good,E,SI1,62.8,57.0,4.32,4.34,2.72,560.163311816174
1664,1.2,Premium,G,VS1,62.5,59.0,6.72,6.64,4.19,7690.515063033087
1665,1.5,Ideal,G,VS1,61.3,53.9,7.37,7.42,4.53,13103.57058137656
1666,0.77,Good,D,SI2,63.8,58.0,5.78,5.81,3.7,2500.2783835997643
1667,0.27,Very Good,F,VS1,60.5,57.0,4.21,4.23,2.55,531.7422489992457
1668,2.0,Ideal,H,SI1,63.9,54.0,7.92,8.0,5.1,15443.881378770051
1669,0.34,Ideal,E,VS1,62.8,56.0,4.46,4.49,2.81,872.3851689627985
1670,0.3,Ideal,E,VS2,62.3,57.0,4.32,4.29,2.68,682.3489326519048
1671,0.32,Ideal,E,VS2,62.0,55.0,4.38,4.46,2.74,708.8986208009464
1672,0.71,Very Good,D,SI1,63.2,58.0,5.65,5.68,3.58,2663.8078513638416
1673,0.35,Ideal,H,VVS2,59.2,56.0,4.6,4.65,2.74,814.8100744413209
1674,1.53,Premium,H,VS2,59.8,58.0,7.49,7.52,4.49,10200.178386442014
1675,1.06,Ideal,I,SI2,61.3,56.0,6.59,6.55,4.03,3835.499926798831
1676,0.24,Good,F,VS1,58.3,61.0,4.09,4.14,2.4,413.3073621437345
1677,0.41,Very Good,E,SI1,63.1,57.0,4.73,4.71,2.98,910.1829772305207
1678,0.9,Very Good,D,SI1,59.4,62.0,6.19,6.24,3.69,3779.2688876936263
1679,1.38,Premium,H,SI2,60.2,60.0,7.31,7.24,4.37,7388.666799853019
1680,0.31,Very Good,G,VS2,62.6,57.0,4.3,4.32,2.7,574.8777241076136
1681,1.02,Premium,I,SI2,61.2,59.0,6.51,6.46,3.97,3557.780666417926
1682,0.83,Ideal,I,SI1,61.9,57.0,5.96,6.02,3.71,2645.0826138874736
1683,1.02,Premium,F,SI2,62.0,59.0,6.42,6.33,3.95,3921.2108165686086
1684,0.9,Premium,I,VS2,58.4,62.0,6.35,6.29,3.69,3320.7684804498786
1685,0.4,Very Good,D,VS2,59.6,58.0,4.8,4.83,2.87,1069.73049899
1686,1.51,Fair,I,VS2,58.8,62.0,7.57,7.51,4.43,8855.502849535342
1687,0.41,Ideal,I,IF,61.8,55.0,4.77,4.81,2.96,1039.130210644244
1688,1.72,Premium,H,VS2,61.9,56.0,7.74,7.67,4.77,13306.310057241748
1689,0.27,Very Good,J,VVS2,60.8,57.0,4.16,4.2,2.54,375.5927473851345
1690,0.7,Premium,G,SI1,62.2,58.0,5.69,5.76,3.56,2414.8150076682286
1691,0.32,Ideal,F,VVS2,61.2,55.0,4.43,4.46,2.72,854.5865209002219
1692,2.05,Ideal,H,SI1,62.4,57.0,8.14,8.08,5.06,16461.231785125794
1693,0.77,Premium,J,VS2,62.3,58.0,5.86,5.8,3.63,2077.429740052005
1694,1.28,Good,H,SI2,56.8,62.0,7.22,7.16,4.08,5656.485547381814
1695,1.21,Ideal,G,VS2,59.8,57.0,6.98,6.9,4.15,8138.875856206388
1696,0.24,Very Good,E,VVS1,62.5,59.0,3.96,4.01,2.49,582.7350774305012
