,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
1032,1.09,Very Good,G,VS2,60.9,56.0,6.67,6.7,4.07,6408.690596674639
1033,1.22,Very Good,I,VS1,61.6,60.0,6.86,6.8,4.21,6722.330705035593
1034,0.31,Ideal,D,VS1,60.5,55.0,4.43,4.39,2.67,785.3080731499646
1035,0.42,Ideal,G,IF,62.7,56.0,4.76,4.77,2.99,1447.01094727726
1036,0.3,Premium,F,VS2,60.7,58.0,4.35,4.32,2.63,624.3418382964649
1037,1.31,Premium,J,SI1,60.7,58.0,7.11,7.06,4.3,5914.894766014658
1038,1.01,Good,F,SI2,64.3,59.0,6.33,6.26,4.05,4048.27813852295
1039,1.26,Premium,H,SI2,61.3,57.0,6.96,6.87,4.24,5480.108418649015
1040,2.23,Premium,J,SI2,60.5,61.0,8.47,8.4,5.1,13088.141634198919
1041,0.72,Good,F,SI1,60.4,61.0,5.75,5.8,3.49,2343.3758006199287
1042,1.0,Fair,F,VS2,64.7,59.0,6.22,6.15,4.0,4729.073639707678
1043,0.53,Good,I,VS1,64.3,55.0,5.17,5.13,3.31,1395.54993499143
1044,2.01,Very Good,G,SI1,63.1,59.0,8.03,7.98,5.05,16627.15455414838
1045,0.32,Ideal,D,VVS2,61.3,55.8,4.43,4.44,2.71,958.957759760633
1046,1.04,Ideal,H,SI1,62.7,54.0,6.51,6.47,4.07,4836.465355061953
1047,1.22,Ideal,G,IF,61.7,56.0,6.87,6.91,4.25,11474.833144547798
1048,1.0,Good,H,SI1,63.7,60.0,6.33,6.3,4.02,4155.201042061719
1049,0.31,Ideal,D,IF,61.1,56.0,4.39,4.42,2.69,1547.2830685275508
1050,2.01,Premium,H,VS2,62.8,58.0,7.99,7.9,4.99,17142.04119598971
1051,0.36,Ideal,F,VS1,61.3,54.0,4.63,4.65,2.84,940.9852025874096
1052,0.39,Very Good,I,VVS2,62.7,58.0,4.65,4.67,2.92,785.5630624535993
1053,0.33,Premium,G,VS1,61.6,58.0,4.44,4.39,2.72,715.6938606479162
1054,0.32,Premium,I,IF,60.3,58.0,4.45,4.41,2.67,673.664388861816
1055,0.4,Ideal,F,SI2,62.1,54.0,4.75,4.78,2.96,754.81238381465
1056,1.0,Very Good,D,SI1,62.1,61.0,6.3,6.32,3.92,4786.98632944973
1057,0.33,Fair,H,VVS2,65.1,59.0,4.4,4.32,2.84,708.3123537568929
1058,1.5,Ideal,G,VS1,61.3,56.0,7.41,7.37,4.53,14225.00403442755
1059,0.81,Very Good,I,VS1,63.2,59.0,5.9,5.84,3.71,2897.92500169786
1060,0.32,Very Good,G,VVS1,60.9,57.0,4.41,4.44,2.69,774.8992710292705
1061,1.11,Very Good,H,VS1,63.2,57.0,6.61,6.53,4.15,6521.890318021508
1062,0.5,Ideal,H,VS2,60.8,56.0,5.17,5.19,3.14,1299.9313403307312
1063,0.33,Good,I,VS1,63.1,56.0,4.38,4.4,2.77,531.5762605617585
1064,0.27,Fair,E,VS1,66.4,58.0,3.99,4.02,2.66,516.8109245208351
1065,1.7,Ideal,H,I1,61.3,55.0,7.7,7.63,4.7,6198.35655681006
1066,0.4,Very Good,E,SI1,60.8,62.0,4.72,4.76,2.88,858.9790134999391
1067,1.51,Good,E,SI2,63.1,58.0,7.28,7.31,4.6,9023.561765604001
1068,0.3,Very Good,E,VS2,61.9,61.0,4.28,4.32,2.66,641.8526084166855
1069,0.64,Very Good,D,SI1,63.7,54.0,5.47,5.52,3.5,2272.769242909029
1070,0.9,Good,F,SI1,62.8,64.0,6.18,5.99,3.82,3688.0410343928575
1071,1.0,Very Good,H,SI2,60.2,61.0,6.44,6.48,3.89,3714.422223138963
1072,1.01,Ideal,D,VS2,59.8,56.0,6.49,6.52,3.89,6227.857126344551
1073,0.41,Very Good,E,SI1,62.9,57.0,4.72,4.76,2.98,921.6275569113618
1074,1.0,Fair,F,VS2,68.4,58.0,5.97,6.1,4.13,4569.582651838761
1075,0.31,Very Good,G,SI1,61.5,59.0,4.34,4.38,2.68,507.7033354416852
1076,1.03,Very Good,D,SI2,61.8,60.0,6.42,6.45,3.98,4520.36749660073
1077,1.03,Premium,H,SI1,61.9,58.0,6.49,6.43,4.0,4507.0290905463135
1078,0.91,Premium,G,VVS2,61.8,58.0,6.24,6.16,3.83,5710.308664224517
1079,0.31,Very Good,E,VVS1,60.0,56.0,4.45,4.49,2.68,896.5710512179834
1080,0.8,Very Good,E,SI1,62.9,60.0,5.87,5.89,3.7,3160.515927050134
1081,1.02,Very Good,D,SI1,62.7,60.0,6.34,6.39,3.99,5197.751026546374
1082,1.0,Ideal,G,VS1,62.5,54.0,6.41,6.45,4.02,6113.595403085457
1083,0.34,Premium,D,SI1,62.8,58.0,4.48,4.44,2.8,721.9832375414042
1084,1.0,Ideal,G,VS2,62.3,54.0,6.42,6.38,3.99,5462.260583764902
1085,0.73,Ideal,G,VS2,61.7,56.0,5.79,5.81,3.58,2954.276184793943
1086,0.34,Good,E,SI1,63.3,57.0,4.44,4.47,2.82,660.1795152480247
1087,1.0,Premium,J,SI1,62.8,59.0,6.37,6.27,3.97,3230.5455456354175
1088,0.54,Ideal,G,VS1,61.8,55.3,5.22,5.24,3.23,1772.168836516354
1089,1.02,Very Good,F,SI2,60.9,58.0,6.43,6.55,3.95,4075.5603362168654
1090,0.8,Very Good,G,VVS2,62.5,56.0,5.95,5.98,3.73,4256.857552382251
1091,0.31,Very Good,H,SI1,61.0,61.0,4.33,4.39,2.66,473.4188562611838
1092,2.0,Premium,D,SI2,61.6,59.0,8.2,8.09,5.02,17060.85425677296
1093,1.5,Premium,J,VVS2,61.5,60.0,7.31,7.27,4.48,8853.20952560015
1094,1.22,Premium,I,SI2,62.5,58.0,6.8,6.76,4.24,4766.459550536963
1095,0.72,Very Good,I,VS2,61.8,60.0,5.72,5.76,3.55,2113.989473152109
1096,0.3,Good,G,SI2,63.3,57.0,4.25,4.28,2.7,401.55636441935656
1097,0.54,Good,E,VS2,60.2,61.0,5.27,5.32,3.19,1775.7889574488593
1098,1.02,Premium,F,SI1,62.3,58.0,6.38,6.46,4.0,4842.252112143748
1099,1.01,Very Good,F,VS2,63.1,60.0,6.39,6.29,4.0,5847.899595630568
1100,0.3,Ideal,G,IF,60.9,56.0,4.34,4.36,2.65,821.8293318226752
1101,1.19,Premium,I,SI2,61.6,56.0,6.87,6.83,4.22,4969.558963816695
1102,1.51,Good,I,SI2,63.6,60.0,7.23,7.27,4.61,7349.024471564378
1103,1.02,Good,G,I1,57.4,59.0,6.64,6.6,3.8,2557.0101110257424
1104,3.22,Ideal,I,I1,62.6,55.0,9.49,9.42,5.92,15006.475608688022
1105,0.41,Ideal,E,SI1,62.9,57.0,4.76,4.72,2.98,962.3113021300925
1106,0.52,Very Good,D,SI2,62.4,59.0,5.05,5.15,3.18,1179.9899793605903
1107,1.52,Premium,D,SI1,60.8,61.0,7.39,7.26,4.45,10968.089220183236
1108,0.36,Ideal,H,VVS1,62.0,54.0,4.59,4.61,2.85,922.785490942054
1109,0.51,Premium,D,SI1,62.7,59.0,5.08,5.06,3.18,1430.4698193457627
1110,0.53,Premium,J,VS2,62.7,56.0,5.18,5.15,3.24,1035.2021475427541
1111,1.01,Good,F,SI2,61.3,62.0,6.44,6.48,3.96,4185.387421122546
1112,0.7,Good,F,I1,63.9,60.0,5.65,5.52,3.58,1322.8349974800642
1113,0.34,Ideal,H,VS2,61.2,55.0,4.49,4.53,2.76,619.9432602982421
1114,1.04,Premium,G,VS2,62.2,58.0,6.49,6.4,4.01,5696.107710517709
1115,0.39,Premium,E,VS2,60.1,61.0,4.76,4.72,2.85,1025.676840302716
1116,1.01,Premium,F,VS1,61.7,58.0,6.4,6.43,3.96,5932.8752106364545
1117,0.3,Very Good,F,VVS1,62.6,56.0,4.27,4.29,2.68,792.4932415775469
1118,1.71,Ideal,G,VS1,63.0,56.0,7.65,7.58,4.8,18103.281625990003
1119,1.1,Premium,H,VS2,61.4,58.0,6.68,6.62,4.08,5857.561301005172
1120,1.15,Ideal,H,SI2,62.6,55.0,6.74,6.65,4.19,5104.224382575288
1121,0.32,Ideal,H,VS1,61.8,55.0,4.41,4.42,2.73,625.0719079120659
1122,2.01,Premium,G,SI2,59.9,62.0,8.15,8.04,4.85,12158.522893500522
1123,0.24,Very Good,G,VVS1,61.7,56.0,3.98,4.02,2.46,480.37835465449336
1124,0.41,Very Good,E,SI2,62.9,58.0,4.74,4.77,2.99,808.6659578086895
1125,0.28,Very Good,D,VVS1,60.6,58.0,4.23,4.25,2.57,802.8577648136427
1126,0.31,Premium,D,SI1,60.9,60.0,4.38,4.39,2.67,606.3564747077173
1127,0.45,Good,F,VS2,56.8,62.0,5.1,5.14,2.91,1239.2412049594584
1128,0.44,Very Good,E,VS1,60.7,58.0,4.88,4.91,2.97,1225.8803640770989
1129,0.37,Ideal,F,VVS1,61.3,56.0,4.65,4.68,2.86,1208.6668328532287
1130,0.9,Premium,G,VS2,62.4,61.0,6.17,6.13,3.84,4427.1609690744945
1131,0.53,Ideal,F,SI2,62.2,53.0,5.19,5.22,3.24,1219.542605922123
1132,0.54,Premium,I,IF,58.8,61.0,5.35,5.29,3.13,1773.9374644618056
1133,1.0,Very Good,E,VS2,59.0,58.0,6.49,6.53,3.84,5478.499076817235
1134,0.32,Ideal,F,IF,61.3,57.0,4.42,4.46,2.72,1027.4860472316348
1135,1.23,Premium,H,SI2,61.2,57.0,6.89,6.86,4.21,5238.324111742793
1136,1.02,Very Good,E,SI2,62.8,55.0,6.4,6.43,4.03,4333.763508802418
1137,0.56,Premium,E,VVS2,59.2,56.0,5.49,5.39,3.22,2654.11414265223
1138,0.43,Ideal,H,IF,62.2,55.0,4.87,4.84,3.02,1405.1774916504025
1139,0.52,Ideal,G,VS1,62.1,54.0,5.14,5.17,3.2,1631.544691586096
1140,0.38,Very Good,G,SI1,61.8,53.7,4.67,4.69,2.9,719.3626559248899
1141,0.9,Very Good,I,VVS1,63.4,57.0,6.09,6.12,3.87,3952.232680255234
1142,1.72,Premium,H,SI1,62.0,57.0,7.67,7.63,4.74,11765.358329134708
1143,0.31,Very Good,H,SI1,61.7,59.0,4.36,4.39,2.7,496.2256671776471
1144,2.02,Premium,F,SI2,61.0,59.0,8.2,8.13,4.98,14761.85605735227
1145,0.56,Ideal,E,VVS2,61.0,56.0,5.32,5.36,3.26,2425.050008119701
1146,0.42,Ideal,G,IF,62.0,57.0,4.82,4.8,2.98,1525.8261091585794
1147,0.34,Very Good,I,SI1,61.3,61.0,4.45,4.49,2.74,496.11237335309823
1148,0.43,Ideal,G,VS1,62.3,56.0,4.82,4.85,3.01,1177.4808684108136
1149,1.51,Fair,J,SI1,63.4,60.0,7.31,7.18,4.59,6803.694774009397
1150,0.32,Very Good,G,VS2,60.2,57.0,4.42,4.45,2.67,606.1499230021891
1151,1.24,Premium,G,VS1,62.0,55.0,6.95,6.89,4.29,9604.437118470687
1152,0.31,Ideal,E,VS1,61.4,56.0,4.38,4.35,2.68,746.3500901356637
1153,1.32,Ideal,G,VVS2,62.3,57.0,6.96,7.04,4.36,11361.65087267241
1154,1.02,Ideal,H,SI2,61.6,55.0,6.49,6.43,3.98,3910.1067433500684
1155,0.7,Very Good,J,VS2,61.1,61.0,5.64,5.69,3.46,1594.5467006730512
1156,1.0,Premium,F,VS1,62.7,55.0,6.39,6.34,3.99,6133.615079350159
1157,0.41,Ideal,G,VS2,61.4,59.0,4.78,4.76,2.93,997.9746777108841
1158,0.52,Premium,G,SI1,59.7,60.0,5.22,5.2,3.11,1234.0640299210338
1159,0.51,Very Good,D,VS2,60.5,60.0,5.16,5.19,3.13,1704.7632861259037
1160,0.3,Premium,D,SI1,61.7,59.0,4.28,4.31,2.65,560.3088909715646
1161,0.39,Good,D,VVS2,58.1,60.0,4.82,4.85,2.81,1255.3674016885782
1162,0.38,Premium,G,IF,62.5,60.0,4.64,4.61,2.89,1312.9830302959467
1163,1.01,Premium,F,SI2,58.3,58.0,6.56,6.55,3.82,3774.236626812483
1164,1.36,Ideal,G,SI1,60.9,56.0,7.15,7.16,4.36,8468.016747789497
1165,1.21,Ideal,I,SI1,60.6,55.0,6.92,6.87,4.18,5745.047618259081
1166,0.3,Very Good,F,IF,62.1,57.0,4.26,4.3,2.66,850.1673303982426
1167,0.41,Premium,D,VVS1,62.2,58.0,4.77,4.71,2.95,1750.1642511575071
1168,2.03,Premium,J,VS1,59.3,60.0,8.36,8.28,4.93,17922.556616379898
1169,0.36,Ideal,D,SI1,62.5,56.0,4.55,4.57,2.85,801.2235202432195
1170,0.4,Premium,D,SI1,61.4,56.0,4.83,4.72,2.93,958.139654145236
1171,2.11,Premium,D,SI2,60.9,60.0,8.28,8.21,5.02,16124.962937012639
1172,1.06,Ideal,H,SI1,63.0,55.0,6.49,6.44,4.08,4720.4289299031725
1173,0.33,Good,I,VS1,63.2,57.0,4.37,4.4,2.77,532.1116668421324
1174,0.72,Premium,E,IF,61.3,60.0,5.74,5.71,3.51,4859.503769644908
1175,1.51,Good,J,SI1,62.4,64.0,7.31,7.23,4.54,7144.434317615537
1176,1.0,Premium,G,VS2,62.9,56.0,6.42,6.27,3.99,5393.474922241294
1177,1.02,Ideal,F,SI1,62.8,55.0,6.43,6.4,4.03,5013.180394879711
1178,0.43,Ideal,E,SI2,62.1,56.0,4.85,4.84,3.01,877.9379936159912
1179,1.0,Fair,G,I1,66.4,59.0,6.16,6.09,4.07,1984.632509347763
1180,1.7,Premium,I,SI1,58.6,59.0,7.79,7.75,4.55,10463.124639646
1181,0.72,Ideal,D,SI2,61.1,58.0,5.76,5.79,3.53,2373.9366071857567
1182,1.22,Premium,G,SI1,63.0,57.0,6.84,6.74,4.28,6672.684328949964
1183,1.06,Good,F,VS1,58.5,57.0,6.68,6.73,3.92,6539.512564368828
1184,1.11,Ideal,H,SI1,60.2,54.0,6.82,6.7,4.07,5633.3134397773765
1185,1.01,Premium,H,SI2,61.9,59.0,6.42,6.37,3.96,3647.687709990866
1186,1.06,Premium,G,VVS1,61.1,58.0,6.53,6.57,4.0,7867.830939771798
1187,1.54,Premium,E,SI2,59.0,62.0,7.59,7.56,4.47,9761.253583851802
1188,0.56,Very Good,E,SI1,58.5,59.0,5.42,5.45,3.18,1626.6410576495725
1189,0.25,Good,F,VS1,63.6,57.0,4.01,4.04,2.56,492.81683502138594
1190,0.9,Ideal,D,SI1,61.6,56.0,6.19,6.21,3.82,4347.818389750861
1191,0.56,Fair,E,SI2,64.5,61.0,5.18,5.14,3.33,1213.9689169191759
1192,0.31,Ideal,F,IF,60.8,56.0,4.43,4.45,2.7,1010.2780174871721
1193,0.39,Very Good,D,VS2,60.2,59.0,4.74,4.76,2.86,1054.6330209483374
1194,1.01,Premium,F,VS1,59.4,60.0,6.5,6.46,3.85,5970.569820344405
1195,2.02,Ideal,I,SI1,62.4,56.0,8.07,8.11,5.05,15152.429901234193
1196,1.03,Ideal,D,SI2,61.2,57.0,6.51,6.59,4.01,4927.557846031913
1197,1.57,Premium,H,VS1,61.7,58.0,7.47,7.56,4.64,12716.637863826933
1198,0.31,Very Good,D,IF,62.0,56.0,4.33,4.35,2.69,1445.0303651693077
1199,0.5,Premium,D,SI1,61.1,59.0,5.08,5.04,3.09,1293.4041416050304
1200,0.3,Ideal,E,VS2,62.4,57.0,4.29,4.24,2.66,647.5021122431361
1201,1.22,Very Good,D,SI2,62.2,58.0,6.85,6.91,4.28,6868.055047319349
1202,0.27,Very Good,F,VVS2,61.9,58.0,4.17,4.2,2.59,638.8943417938169
1203,0.41,Ideal,E,VVS1,61.9,55.0,4.79,4.78,2.96,1517.347822527714
1204,1.24,Premium,F,SI1,61.6,59.0,6.9,6.86,4.24,7198.971443958232
1205,0.41,Very Good,I,VVS1,62.0,56.0,4.75,4.77,2.95,888.9134819677688
1206,0.4,Ideal,G,SI2,62.5,53.0,4.75,4.79,2.98,725.1031586350517
1207,1.01,Ideal,F,SI1,62.0,57.0,6.38,6.42,3.97,4768.444740039266
1208,1.5,Premium,I,VS1,62.7,59.0,7.25,7.3,4.56,9432.544989657204
1209,0.56,Ideal,D,SI2,61.3,56.0,5.3,5.33,3.26,1468.440795041362
1210,0.36,Ideal,I,VS1,62.1,57.0,4.54,4.58,2.83,653.0126826863072
1211,1.51,Premium,I,VS2,59.9,60.0,7.42,7.36,4.43,8836.821084201527
1212,1.3,Very Good,I,VS1,62.1,59.0,6.97,7.01,4.34,7439.238628739001
1213,0.32,Ideal,G,VVS1,61.7,56.0,4.41,4.37,2.71,848.1464619461804
1214,0.26,Very Good,E,SI1,62.0,54.0,4.08,4.11,2.54,401.22838156599585
1215,1.51,Very Good,E,SI2,61.8,57.0,7.34,7.32,4.53,8923.17550826703
1216,0.33,Premium,E,VVS1,60.1,58.0,4.51,4.47,2.7,1043.2674355857494
1217,1.34,Ideal,G,VS1,62.7,57.0,7.04,7.1,4.43,10973.731292738416
1218,1.01,Good,E,SI1,63.2,59.0,6.25,6.28,3.96,4284.780346731741
1219,1.0,Premium,G,VS2,60.0,59.0,6.54,6.46,3.9,5486.178216481002
1220,1.42,Ideal,F,VVS1,60.8,56.0,7.25,7.32,4.43,16203.311379911587
1221,0.9,Premium,H,VS2,61.2,61.0,6.18,6.08,3.75,3558.9661738371224
1222,1.01,Very Good,E,VS2,63.4,60.0,6.37,6.31,4.02,6106.298219019738
1223,0.36,Premium,D,VS2,60.5,58.0,4.63,4.6,2.79,937.0573759189821
1224,0.7,Premium,E,SI1,59.1,62.0,5.8,5.74,3.41,2444.581947626788
1225,0.37,Good,G,SI2,63.3,55.0,4.58,4.61,2.91,587.4976952134399
1226,0.91,Very Good,E,SI1,63.3,56.0,6.12,6.17,3.89,4035.2200622117157
1227,0.8,Ideal,H,VS2,62.8,57.0,5.91,5.87,3.7,3033.447302065302
1228,0.9,Good,E,SI2,63.4,60.0,6.02,6.07,3.83,3022.9765561893378
1229,0.31,Ideal,G,IF,61.7,56.0,4.38,4.34,2.69,897.782728452621
1230,1.51,Good,G,VS1,62.4,59.0,7.25,7.28,4.53,11620.927907556408
1231,1.11,Premium,I,SI2,61.5,58.0,6.65,6.61,4.08,4045.2213141287248
1232,0.41,Ideal,H,VS1,61.0,54.0,4.84,4.8,2.94,976.9770254034963
1233,1.01,Very Good,J,SI2,62.8,59.0,6.34,6.37,3.99,3180.7114806300387
1234,0.7,Ideal,D,VS2,61.6,58.0,5.66,5.7,3.5,3091.7952200238815
1235,1.63,Ideal,G,VS1,61.7,55.0,7.6,7.56,4.68,16636.411551890265
1236,1.61,Premium,D,SI2,61.3,58.0,7.56,7.49,4.61,10307.767658703307
1237,0.72,Very Good,H,SI1,63.0,58.0,5.68,5.71,3.59,2229.555201244521
1238,0.54,Premium,G,VS2,62.0,58.0,5.21,5.18,3.22,1579.5572535145884
1239,1.22,Very Good,G,IF,62.0,59.0,6.8,6.85,4.23,10768.829916078252
1240,0.33,Premium,G,IF,59.4,59.0,4.54,4.49,2.68,992.8506105794615
1241,1.34,Very Good,G,VS2,60.7,59.0,7.04,7.07,4.28,8518.94177757814
1242,0.76,Ideal,H,VVS1,61.8,57.0,5.82,5.86,3.61,3513.3819605800845
1243,1.74,Ideal,E,SI2,62.3,57.0,7.8,7.7,4.83,13648.804853589505
1244,0.32,Ideal,G,SI1,61.3,57.0,4.37,4.4,2.69,523.7361435146016
1245,0.5,Ideal,F,VS2,61.1,58.0,5.1,5.13,3.13,1535.2729594136306
1246,1.44,Good,G,I1,63.2,54.8,7.18,7.21,4.54,4598.461370922372
1247,0.7,Fair,I,SI1,65.2,58.0,5.6,5.56,3.64,1882.4257172393345
1248,0.52,Ideal,E,VS2,61.4,54.0,5.2,5.23,3.2,1742.4955006501646
1249,0.73,Very Good,G,VVS1,62.9,59.0,5.7,5.78,3.61,3570.2939311844566
1250,1.23,Premium,H,VS1,61.1,58.0,6.91,6.86,4.21,7779.747380384621
1251,1.02,Premium,H,VS2,61.9,57.0,6.5,6.4,3.99,4989.016655638142
1252,1.0,Ideal,E,SI1,61.6,55.0,6.45,6.43,3.97,5162.575287623288
1253,0.7,Very Good,D,SI1,61.1,58.0,5.66,5.73,3.48,2492.978032549875
1254,1.5,Very Good,E,SI2,62.8,57.0,7.17,7.23,4.52,7932.690842251144
1255,2.0,Very Good,J,VVS2,63.0,59.0,7.97,8.0,5.03,15310.113254362876
1256,0.3,Very Good,G,VS2,63.1,56.0,4.28,4.25,2.69,564.1475984704705
1257,0.26,Premium,E,VVS2,58.9,61.0,4.19,4.16,2.46,621.9246774690818
1258,0.58,Premium,E,SI1,62.7,58.0,5.33,5.32,3.34,1779.691414662539
1259,0.4,Very Good,F,VS1,60.4,61.0,4.74,4.77,2.87,1011.8028266881755
1260,0.26,Ideal,D,VS1,62.0,55.0,4.12,4.1,2.55,591.4385108564
1261,1.0,Fair,H,SI2,65.1,58.0,6.27,6.15,4.05,3199.7788325550277
1262,0.52,Fair,F,VS1,57.2,59.0,5.35,5.39,3.07,1426.8518103867546
1263,1.02,Premium,D,SI2,59.7,60.0,6.58,6.55,3.92,4637.3109234992025
1264,1.7,Good,I,SI1,59.3,58.0,7.72,7.77,4.59,10001.12061354507
1265,1.01,Premium,H,SI2,61.6,61.0,6.39,6.31,3.91,3434.8502437514385
1266,0.55,Ideal,E,VS2,61.8,57.0,5.34,5.27,3.28,2074.6810855339318
1267,1.04,Good,F,VS1,63.2,57.0,6.41,6.44,4.06,6201.140873948264
1268,1.02,Premium,D,VS2,62.9,60.0,6.42,6.37,4.02,6780.960300159293
1269,0.3,Ideal,F,SI1,62.3,54.0,4.3,4.27,2.67,506.22193997275735
1270,0.97,Ideal,F,I1,60.7,56.0,6.43,6.41,3.9,2986.048558119696
1271,0.31,Ideal,E,VS2,62.0,55.0,4.35,4.33,2.69,680.7657871482364
1272,0.81,Ideal,H,VS1,61.8,58.0,5.97,6.04,3.71,3455.9602226152497
1273,1.02,Premium,D,SI1,62.3,59.0,6.42,6.38,3.99,5366.305624147354
1274,0.3,Premium,I,VVS1,61.1,59.0,4.31,4.33,2.64,552.4293526761063
1275,0.4,Very Good,E,VS1,62.8,59.0,4.63,4.67,2.92,1040.2740185730743
1276,0.71,Very Good,F,VVS1,63.2,60.0,5.65,5.61,3.56,3916.097205065858
1277,0.7,Premium,G,SI1,61.5,58.0,5.69,5.76,3.52,2295.9246277098055
1278,0.23,Ideal,E,SI2,61.5,55.0,3.95,3.98,2.43,296.76127659775284
1279,1.09,Ideal,G,VS1,62.3,55.0,6.59,6.63,4.12,7164.01067373615
1280,0.3,Ideal,E,VVS2,61.0,56.0,4.33,4.39,2.66,790.8847431241636
1281,0.35,Premium,E,VS2,59.5,58.0,4.59,4.62,2.74,823.4314052197582
1282,1.13,Ideal,F,VS2,62.1,56.0,6.65,6.71,4.15,7509.0798069784905
1283,0.31,Ideal,G,VVS1,61.5,54.0,4.36,4.39,2.69,771.6285818427882
1284,1.33,Ideal,I,VS2,61.1,54.0,7.14,7.15,4.37,7816.060259135897
1285,1.25,Premium,I,SI2,60.5,58.0,7.0,6.96,4.22,5213.7157692854835
1286,2.0,Fair,H,SI1,61.2,50.0,8.17,8.08,4.97,14096.078133221761
1287,0.7,Ideal,G,SI1,62.5,56.0,5.67,5.69,3.55,2325.7816461467896
1288,0.39,Good,F,VS2,64.3,55.0,4.56,4.64,2.96,892.4967859912829
1289,0.5,Ideal,E,VS2,60.8,57.0,5.16,5.13,3.13,1636.8341170074084
1290,0.3,Premium,E,VS2,61.6,58.0,4.33,4.31,2.66,657.432976707675
1291,1.37,Ideal,J,VS2,63.0,57.0,7.11,7.05,4.46,7088.054280084263
1292,0.8,Ideal,H,VS2,62.1,54.0,5.96,5.99,3.71,3109.123822456806
1293,0.28,Very Good,F,VVS1,60.1,59.0,4.24,4.25,2.55,686.867365052044
1294,0.34,Good,E,SI1,60.5,60.1,4.5,4.53,2.73,624.3800656798603
1295,0.3,Very Good,E,VS2,62.6,58.0,4.25,4.28,2.67,619.2851233289114
1296,0.85,Ideal,E,SI2,62.8,57.0,6.06,6.01,3.79,3195.4676390669983
1297,1.0,Very Good,E,SI1,60.9,59.0,6.38,6.43,3.9,4675.149150939625
1298,0.41,Premium,G,VS2,62.6,59.0,4.73,4.76,2.97,984.8396391113766
1299,1.5,Premium,G,VS2,60.3,60.0,7.34,7.26,4.4,10554.062683186125
1300,0.72,Very Good,H,SI2,63.3,57.0,5.7,5.67,3.6,1997.2483857845707
1301,0.33,Premium,G,VS1,62.0,59.0,4.42,4.36,2.72,720.0011538867104
1302,0.39,Ideal,E,IF,61.5,55.5,4.68,4.72,2.88,1479.5411422376392
1303,0.4,Ideal,E,VS2,61.4,57.0,4.78,4.75,2.92,1098.8121889676136
1304,1.01,Good,F,SI1,63.5,59.0,6.29,6.38,4.02,4545.011718616408
1305,1.02,Ideal,I,SI2,60.6,56.0,6.57,6.53,3.97,3841.215024988934
1306,1.01,Ideal,D,SI1,63.0,56.0,6.36,6.41,4.02,5490.521654846834
1307,0.7,Ideal,F,SI1,61.8,56.0,5.68,5.75,3.53,2440.755118787899
1308,0.57,Very Good,F,VS2,59.5,57.0,5.39,5.43,3.22,1853.044106740988
1309,1.5,Very Good,F,SI1,63.9,58.0,7.12,7.16,4.56,9011.479407153465
1310,1.01,Premium,J,SI2,59.3,56.0,6.51,6.45,3.84,2866.3788683171592
1311,0.51,Ideal,D,VS2,61.2,55.0,5.17,5.13,3.15,1744.037514366239
1312,1.0,Premium,E,SI2,61.7,58.0,6.39,6.34,3.93,3910.437552625097
1313,0.71,Premium,E,VVS1,62.5,57.0,5.67,5.62,3.53,4159.890720319129
1314,0.52,Very Good,D,VVS2,59.8,55.0,5.28,5.35,3.18,2254.6606023490476
1315,0.4,Good,I,IF,62.3,62.0,4.69,4.72,2.93,948.7142498999237
1316,0.81,Premium,I,VVS2,62.9,59.0,5.95,5.84,3.71,3361.9803678257263
1317,0.53,Ideal,F,VVS2,61.3,55.0,5.23,5.27,3.22,2118.140922398628
1318,2.02,Premium,I,SI2,59.4,59.0,8.25,8.21,4.89,11661.476658578484
1319,2.11,Ideal,I,SI1,61.0,57.0,8.37,8.29,5.08,17953.733059334125
1320,1.15,Ideal,D,VS2,58.5,57.0,6.96,6.93,4.06,9180.85179622216
1321,0.7,Premium,I,VVS2,60.1,59.0,5.8,5.72,3.46,2540.8045188235624
1322,1.07,Premium,F,SI1,61.7,56.0,6.66,6.5,4.06,5563.95121959388
1323,0.56,Ideal,H,SI1,61.9,54.0,5.3,5.33,3.29,1434.5045862619938
1324,1.74,Ideal,G,VS2,62.9,57.0,7.68,7.64,4.82,16897.74450103042
1325,0.31,Very Good,G,VVS2,62.2,56.0,4.31,4.34,2.69,678.6347515465689
1326,0.5,Very Good,H,VVS2,62.9,56.0,5.03,5.08,3.18,1395.3490013598805
1327,1.07,Ideal,D,VVS2,60.3,56.0,6.63,6.68,4.01,9517.681673263101
1328,0.3,Premium,G,VS1,61.8,59.0,4.37,4.34,2.69,682.9472564453725
1329,0.51,Ideal,E,SI1,62.1,55.0,5.09,5.15,3.18,1370.4710015426424
1330,0.91,Very Good,G,SI1,63.5,58.0,6.15,6.04,3.87,3566.8241483644406
1331,0.3,Very Good,H,SI1,61.3,58.0,4.29,4.33,2.64,442.0457147529321
1332,0.7,Ideal,F,VS2,61.0,55.0,5.74,5.79,3.52,2963.6591350732674
1333,0.76,Ideal,D,VS1,61.7,56.0,5.84,5.87,3.61,3894.235965969616
1334,1.15,Ideal,I,VS1,61.3,56.0,6.74,6.76,4.14,6032.119284399456
1335,1.47,Premium,J,SI2,60.0,58.0,7.36,7.31,4.4,6050.402627371169
1336,1.2,Ideal,G,SI1,61.8,59.0,6.77,6.8,4.19,6458.039496297101
